Dataset,#Training Release,%Training(data on training/total data,%Defective on training,%Defective in testing,Classifier,IBK k-hyperParam[1-3-9-19],Feature Selection,EPV Before,EPV After,Balancing,TP,FP,TN,FN,Precision,Recall,AUC,Kappa,FMeasure
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,Random Forest,NO K-Param,pca,19,5,oversampling,0.0,0.0,731.0,3.0,NaN,0.0,0.5,0.0,NaN
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,Random Forest,NO K-Param,pca,19,5,undersampling,3.0,729.0,2.0,0.0,0.004098360655737705,1.0,0.6354309165526676,2.242579863875425E-5,0.00816326530612245
syncope,1.0,2.5699460065914033,0.5442176870748299,0.4087193460490463,Random Forest,NO K-Param,pca,19,5,smote,0.0,0.0,731.0,3.0,NaN,0.0,0.6550387596899225,0.0,NaN
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,logistic,NO K-Param,pca,19,5,oversampling,0.0,5.0,726.0,3.0,0.0,0.0,0.8176014591883265,-0.00513522766176372,0.0
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,logistic,NO K-Param,pca,19,5,undersampling,3.0,731.0,0.0,0.0,0.004087193460490463,1.0,0.5027359781121751,0.0,0.008141112618724558
syncope,1.0,2.5699460065914033,0.5442176870748299,0.4087193460490463,Ibk,NO K-Param,pca,19,5,smote,0.0,0.0,731.0,3.0,NaN,0.0,0.5704514363885089,0.0,NaN
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,Ibk,1,pca,19,5,oversampling,0.0,1.0,730.0,3.0,0.0,0.0,0.6762425900592796,-0.0020477815699675005,0.0
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,Ibk,1,pca,19,5,undersampling,1.0,46.0,685.0,2.0,0.02127659574468085,0.3333333333333333,0.635202918376653,0.03256631336152556,0.04
syncope,1.0,2.5699460065914033,0.5442176870748299,0.4087193460490463,Ibk,1,pca,19,5,smote,0.0,0.0,731.0,3.0,NaN,0.0,0.5,0.0,NaN
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,Naive Bayes,NO K-Param,pca,19,5,oversampling,0.0,1.0,730.0,3.0,0.0,0.0,0.9361605107159142,-0.0020477815699675005,0.0
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,Naive Bayes,NO K-Param,pca,19,5,undersampling,3.0,731.0,0.0,0.0,0.004087193460490463,1.0,0.3987688098495212,0.0,0.008141112618724558
syncope,1.0,2.5699460065914033,0.5442176870748299,0.4087193460490463,Naive Bayes,NO K-Param,pca,19,5,smote,0.0,0.0,731.0,3.0,NaN,0.0,0.9259005927952576,0.0,NaN
syncope,1.0,2.5699460065914033,0.2728512960436562,0.4087193460490463,Random Forest,NO K-Param,pca,19,5,No sampling,0.0,0.0,731.0,3.0,NaN,0.0,0.6561787505699954,0.0,NaN
syncope,1.0,2.5699460065914033,0.2728512960436562,0.4087193460490463,logistic,NO K-Param,pca,19,5,No sampling,0.0,0.0,731.0,3.0,NaN,0.0,0.5745554035567716,0.0,NaN
syncope,1.0,2.5699460065914033,0.2728512960436562,0.4087193460490463,Ibk,1,pca,19,5,No sampling,0.0,0.0,731.0,3.0,NaN,0.0,0.5,0.0,NaN
syncope,1.0,2.5699460065914033,0.2728512960436562,0.4087193460490463,Naive Bayes,NO K-Param,pca,19,5,No sampling,0.0,0.0,731.0,3.0,NaN,0.0,0.9311445508435933,0.0,NaN
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,Random Forest,NO K-Param,best first,19,2,oversampling,0.0,0.0,731.0,3.0,NaN,0.0,0.5,0.0,NaN
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,Random Forest,NO K-Param,best first,19,2,undersampling,0.0,17.0,714.0,3.0,0.0,0.0,0.6135430916552668,-0.0069968445602936425,0.0
syncope,1.0,2.5699460065914033,0.5442176870748299,0.4087193460490463,Random Forest,NO K-Param,best first,19,2,smote,0.0,0.0,731.0,3.0,NaN,0.0,0.5,0.0,NaN
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,logistic,NO K-Param,best first,19,2,oversampling,1.0,72.0,659.0,2.0,0.0136986301369863,0.3333333333333333,0.6135430916552668,0.018610197665594175,0.02631578947368421
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,logistic,NO K-Param,best first,19,2,undersampling,1.0,72.0,659.0,2.0,0.0136986301369863,0.3333333333333333,0.6135430916552668,0.018610197665594175,0.02631578947368421
syncope,1.0,2.5699460065914033,0.5442176870748299,0.4087193460490463,Ibk,NO K-Param,best first,19,2,smote,0.0,0.0,731.0,3.0,NaN,0.0,0.6135430916552668,0.0,NaN
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,Ibk,19,best first,19,2,oversampling,1.0,72.0,659.0,2.0,0.0136986301369863,0.3333333333333333,0.6219790241678067,0.018610197665594175,0.02631578947368421
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,Ibk,3,best first,19,2,undersampling,1.0,72.0,659.0,2.0,0.0136986301369863,0.3333333333333333,0.6174190606475148,0.018610197665594175,0.02631578947368421
syncope,1.0,2.5699460065914033,0.5442176870748299,0.4087193460490463,Ibk,1,best first,19,2,smote,0.0,0.0,731.0,3.0,NaN,0.0,0.6135430916552668,0.0,NaN
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,Naive Bayes,NO K-Param,best first,19,2,oversampling,1.0,55.0,676.0,2.0,0.017857142857142856,0.3333333333333333,0.6231190150478796,0.026343960902955463,0.03389830508474576
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,Naive Bayes,NO K-Param,best first,19,2,undersampling,1.0,70.0,661.0,2.0,0.014084507042253521,0.3333333333333333,0.6144550843593252,0.019335683800333733,0.027027027027027032
syncope,1.0,2.5699460065914033,0.5442176870748299,0.4087193460490463,Naive Bayes,NO K-Param,best first,19,2,smote,0.0,0.0,731.0,3.0,NaN,0.0,0.6231190150478796,0.0,NaN
syncope,1.0,2.5699460065914033,0.2728512960436562,0.4087193460490463,Random Forest,NO K-Param,best first,19,2,No sampling,0.0,0.0,731.0,3.0,NaN,0.0,0.5,0.0,NaN
syncope,1.0,2.5699460065914033,0.2728512960436562,0.4087193460490463,logistic,NO K-Param,best first,19,2,No sampling,0.0,0.0,731.0,3.0,NaN,0.0,0.6135430916552668,0.0,NaN
syncope,1.0,2.5699460065914033,0.2728512960436562,0.4087193460490463,Ibk,1,best first,19,2,No sampling,0.0,0.0,731.0,3.0,NaN,0.0,0.6135430916552668,0.0,NaN
syncope,1.0,2.5699460065914033,0.2728512960436562,0.4087193460490463,Naive Bayes,NO K-Param,best first,19,2,No sampling,0.0,0.0,731.0,3.0,NaN,0.0,0.6367989056087552,0.0,NaN
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,Random Forest,NO K-Param,no fs,19,19,oversampling,0.0,0.0,731.0,3.0,NaN,0.0,0.9131326949384405,0.0,NaN
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,Random Forest,NO K-Param,no fs,19,19,undersampling,0.0,0.0,731.0,3.0,NaN,0.0,0.9505243958048336,0.0,NaN
syncope,1.0,2.5699460065914033,0.5442176870748299,0.4087193460490463,Random Forest,NO K-Param,no fs,19,19,smote,0.0,0.0,731.0,3.0,NaN,0.0,0.8002735978112175,0.0,NaN
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,logistic,NO K-Param,no fs,19,19,oversampling,1.0,0.0,731.0,2.0,1.0,0.3333333333333333,0.647514819881441,0.49897610921500607,0.5
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,logistic,NO K-Param,no fs,19,19,undersampling,0.0,20.0,711.0,3.0,0.0,0.0,0.8171454628362973,-0.007159050232667641,0.0
syncope,1.0,2.5699460065914033,0.5442176870748299,0.4087193460490463,Ibk,NO K-Param,no fs,19,19,smote,0.0,5.0,726.0,3.0,0.0,0.0,0.5816233470132239,-0.00513522766176372,0.0
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,Ibk,19,no fs,19,19,oversampling,1.0,0.0,731.0,2.0,1.0,0.3333333333333333,0.5861833105335157,0.49897610921500607,0.5
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,Ibk,1,no fs,19,19,undersampling,0.0,0.0,731.0,3.0,NaN,0.0,0.5,0.0,NaN
syncope,1.0,2.5699460065914033,0.5442176870748299,0.4087193460490463,Ibk,1,no fs,19,19,smote,1.0,0.0,731.0,2.0,1.0,0.3333333333333333,0.6666666666666666,0.49897610921500607,0.5
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,Naive Bayes,NO K-Param,no fs,19,19,oversampling,0.0,0.0,731.0,3.0,NaN,0.0,0.8930688554491564,0.0,NaN
syncope,1.0,2.5699460065914033,50.0,0.4087193460490463,Naive Bayes,NO K-Param,no fs,19,19,undersampling,1.0,76.0,655.0,2.0,0.012987012987012988,0.3333333333333333,0.8169174646602827,0.01726801469326128,0.025
syncope,1.0,2.5699460065914033,0.5442176870748299,0.4087193460490463,Naive Bayes,NO K-Param,no fs,19,19,smote,0.0,0.0,731.0,3.0,NaN,0.0,0.8958048335613316,0.0,NaN
syncope,1.0,2.5699460065914033,0.2728512960436562,0.4087193460490463,Random Forest,NO K-Param,no fs,19,19,No sampling,0.0,0.0,731.0,3.0,NaN,0.0,0.9115367077063383,0.0,NaN
syncope,1.0,2.5699460065914033,0.2728512960436562,0.4087193460490463,logistic,NO K-Param,no fs,19,19,No sampling,0.0,6.0,725.0,3.0,0.0,0.0,0.5918832649338805,-0.005479452054798861,0.0
syncope,1.0,2.5699460065914033,0.2728512960436562,0.4087193460490463,Ibk,1,no fs,19,19,No sampling,1.0,0.0,731.0,2.0,1.0,0.3333333333333333,0.6666666666666666,0.49897610921500607,0.5
syncope,1.0,2.5699460065914033,0.2728512960436562,0.4087193460490463,Naive Bayes,NO K-Param,no fs,19,19,No sampling,0.0,0.0,731.0,3.0,NaN,0.0,0.8488372093023255,0.0,NaN
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Random Forest,NO K-Param,pca,19,7,oversampling,0.0,1.0,731.0,5.0,0.0,0.0,0.3005464480874317,-0.0022665457842158264,0.0
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Random Forest,NO K-Param,pca,19,7,undersampling,5.0,723.0,9.0,0.0,0.006868131868131868,1.0,0.6084699453551913,1.6887422810404995E-4,0.013642564802182811
syncope,2.0,5.1433980786761095,0.6793478260869565,0.6784260515603799,Random Forest,NO K-Param,pca,19,7,smote,0.0,0.0,732.0,5.0,NaN,0.0,0.5602459016393443,0.0,NaN
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,logistic,NO K-Param,pca,19,7,oversampling,2.0,82.0,650.0,3.0,0.023809523809523808,0.4,0.6122950819672132,0.03255447624048317,0.0449438202247191
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,logistic,NO K-Param,pca,19,7,undersampling,3.0,180.0,552.0,2.0,0.01639344262295082,0.6,0.5975409836065574,0.018957623275748677,0.03191489361702128
syncope,2.0,5.1433980786761095,0.6793478260869565,0.6784260515603799,Ibk,NO K-Param,pca,19,7,smote,0.0,1.0,731.0,5.0,0.0,0.0,0.6021857923497268,-0.0022665457842158264,0.0
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Ibk,19,pca,19,7,oversampling,3.0,79.0,653.0,2.0,0.036585365853658534,0.6,0.7980874316939891,0.05690453245706853,0.06896551724137931
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Ibk,3,pca,19,7,undersampling,4.0,226.0,506.0,1.0,0.017391304347826087,0.8,0.7745901639344263,0.021042160390883316,0.03404255319148936
syncope,2.0,5.1433980786761095,0.6793478260869565,0.6784260515603799,Ibk,1,pca,19,7,smote,0.0,0.0,732.0,5.0,NaN,0.0,0.5020491803278688,0.0,NaN
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Naive Bayes,NO K-Param,pca,19,7,oversampling,2.0,114.0,618.0,3.0,0.017241379310344827,0.4,0.6019125683060109,0.02031425747298763,0.03305785123966942
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Naive Bayes,NO K-Param,pca,19,7,undersampling,3.0,355.0,377.0,2.0,0.008379888268156424,0.6,0.6915300546448088,0.0031899860201324167,0.01652892561983471
syncope,2.0,5.1433980786761095,0.6793478260869565,0.6784260515603799,Naive Bayes,NO K-Param,pca,19,7,smote,2.0,57.0,675.0,3.0,0.03389830508474576,0.4,0.5998633879781421,0.05062475846966461,0.0625
syncope,2.0,5.1433980786761095,0.34083162917518744,0.6784260515603799,Random Forest,NO K-Param,pca,19,7,No sampling,0.0,0.0,732.0,5.0,NaN,0.0,0.27377049180327867,0.0,NaN
syncope,2.0,5.1433980786761095,0.34083162917518744,0.6784260515603799,logistic,NO K-Param,pca,19,7,No sampling,0.0,0.0,732.0,5.0,NaN,0.0,0.6079234972677595,0.0,NaN
syncope,2.0,5.1433980786761095,0.34083162917518744,0.6784260515603799,Ibk,1,pca,19,7,No sampling,0.0,0.0,732.0,5.0,NaN,0.0,0.5020491803278688,0.0,NaN
syncope,2.0,5.1433980786761095,0.34083162917518744,0.6784260515603799,Naive Bayes,NO K-Param,pca,19,7,No sampling,2.0,51.0,681.0,3.0,0.03773584905660377,0.4,0.601639344262295,0.057276861853325346,0.06896551724137931
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Random Forest,NO K-Param,best first,19,2,oversampling,2.0,7.0,725.0,3.0,0.2222222222222222,0.4,0.6920765027322404,0.27942901838091316,0.2857142857142857
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Random Forest,NO K-Param,best first,19,2,undersampling,3.0,144.0,588.0,2.0,0.02040816326530612,0.6,0.7605191256830601,0.02670188324257856,0.039473684210526314
syncope,2.0,5.1433980786761095,0.6793478260869565,0.6784260515603799,Random Forest,NO K-Param,best first,19,2,smote,2.0,5.0,727.0,3.0,0.2857142857142857,0.4,0.6924863387978142,0.3280145885571033,0.3333333333333333
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,logistic,NO K-Param,best first,19,2,oversampling,2.0,97.0,635.0,3.0,0.020202020202020204,0.4,0.8288251366120218,0.025879616167490543,0.038461538461538464
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,logistic,NO K-Param,best first,19,2,undersampling,3.0,144.0,588.0,2.0,0.02040816326530612,0.6,0.8218579234972677,0.02670188324257856,0.039473684210526314
syncope,2.0,5.1433980786761095,0.6793478260869565,0.6784260515603799,Ibk,NO K-Param,best first,19,2,smote,0.0,1.0,731.0,5.0,0.0,0.0,0.8288251366120218,-0.0022665457842158264,0.0
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Ibk,3,best first,19,2,oversampling,2.0,9.0,723.0,3.0,0.18181818181818182,0.4,0.8255464480874317,0.2429378531073443,0.25000000000000006
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Ibk,3,best first,19,2,undersampling,3.0,150.0,582.0,2.0,0.0196078431372549,0.6,0.7628415300546448,0.02516620836088994,0.0379746835443038
syncope,2.0,5.1433980786761095,0.6793478260869565,0.6784260515603799,Ibk,1,best first,19,2,smote,2.0,5.0,727.0,3.0,0.2857142857142857,0.4,0.7781420765027323,0.3280145885571033,0.3333333333333333
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Naive Bayes,NO K-Param,best first,19,2,oversampling,1.0,62.0,670.0,4.0,0.015873015873015872,0.2,0.8271857923497268,0.0170553287798562,0.029411764705882353
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Naive Bayes,NO K-Param,best first,19,2,undersampling,4.0,185.0,547.0,1.0,0.021164021164021163,0.8,0.8101092896174863,0.028393626672714938,0.041237113402061855
syncope,2.0,5.1433980786761095,0.6793478260869565,0.6784260515603799,Naive Bayes,NO K-Param,best first,19,2,smote,1.0,9.0,723.0,4.0,0.1,0.2,0.8275956284153005,0.1254221816522109,0.13333333333333333
syncope,2.0,5.1433980786761095,0.34083162917518744,0.6784260515603799,Random Forest,NO K-Param,best first,19,2,No sampling,2.0,5.0,727.0,3.0,0.2857142857142857,0.4,0.6950819672131148,0.3280145885571033,0.3333333333333333
syncope,2.0,5.1433980786761095,0.34083162917518744,0.6784260515603799,logistic,NO K-Param,best first,19,2,No sampling,0.0,0.0,732.0,5.0,NaN,0.0,0.8288251366120218,0.0,NaN
syncope,2.0,5.1433980786761095,0.34083162917518744,0.6784260515603799,Ibk,1,best first,19,2,No sampling,1.0,2.0,730.0,4.0,0.3333333333333333,0.2,0.7784153005464481,0.24616433685646077,0.25
syncope,2.0,5.1433980786761095,0.34083162917518744,0.6784260515603799,Naive Bayes,NO K-Param,best first,19,2,No sampling,1.0,8.0,724.0,4.0,0.1111111111111111,0.2,0.8292349726775956,0.13531482205709697,0.14285714285714285
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Random Forest,NO K-Param,no fs,19,19,oversampling,3.0,21.0,711.0,2.0,0.125,0.6,0.7644808743169399,0.1978895566176135,0.20689655172413793
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Random Forest,NO K-Param,no fs,19,19,undersampling,5.0,725.0,7.0,0.0,0.00684931506849315,1.0,0.8810109289617486,1.3098924952516193E-4,0.013605442176870748
syncope,2.0,5.1433980786761095,0.6793478260869565,0.6784260515603799,Random Forest,NO K-Param,no fs,19,19,smote,3.0,0.0,732.0,2.0,1.0,0.6,0.8909836065573771,0.7487214456188203,0.7499999999999999
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,logistic,NO K-Param,no fs,19,19,oversampling,3.0,37.0,695.0,2.0,0.075,0.6,0.8688524590163934,0.12275293758583862,0.13333333333333333
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,logistic,NO K-Param,no fs,19,19,undersampling,5.0,696.0,36.0,0.0,0.007132667617689016,1.0,0.6512295081967213,7.013278473910569E-4,0.014164305949008499
syncope,2.0,5.1433980786761095,0.6793478260869565,0.6784260515603799,Ibk,NO K-Param,no fs,19,19,smote,3.0,0.0,732.0,2.0,1.0,0.6,0.8587431693989072,0.7487214456188203,0.7499999999999999
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Ibk,1,no fs,19,19,oversampling,3.0,6.0,726.0,2.0,0.3333333333333333,0.6,0.8837431693989071,0.42354321470473527,0.42857142857142855
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Ibk,1,no fs,19,19,undersampling,4.0,266.0,466.0,1.0,0.014814814814814815,0.8,0.7183060109289617,0.01598199774971855,0.02909090909090909
syncope,2.0,5.1433980786761095,0.6793478260869565,0.6784260515603799,Ibk,3,no fs,19,19,smote,1.0,0.0,732.0,4.0,1.0,0.2,0.8131147540983606,0.3318223028105228,0.33333333333333337
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Naive Bayes,NO K-Param,no fs,19,19,oversampling,2.0,70.0,662.0,3.0,0.027777777777777776,0.4,0.8454918032786886,0.03976512163344005,0.051948051948051945
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Naive Bayes,NO K-Param,no fs,19,19,undersampling,5.0,731.0,1.0,0.0,0.006793478260869565,1.0,0.828551912568306,1.8561243751821035E-5,0.013495276653171389
syncope,2.0,5.1433980786761095,0.6793478260869565,0.6784260515603799,Naive Bayes,NO K-Param,no fs,19,19,smote,1.0,15.0,717.0,4.0,0.0625,0.2,0.8625683060109289,0.08578703401449526,0.09523809523809523
syncope,2.0,5.1433980786761095,0.34083162917518744,0.6784260515603799,Random Forest,NO K-Param,no fs,19,19,No sampling,3.0,0.0,732.0,2.0,1.0,0.6,0.8989071038251366,0.7487214456188203,0.7499999999999999
syncope,2.0,5.1433980786761095,0.34083162917518744,0.6784260515603799,logistic,NO K-Param,no fs,19,19,No sampling,3.0,0.0,732.0,2.0,1.0,0.6,0.7459016393442623,0.7487214456188203,0.7499999999999999
syncope,2.0,5.1433980786761095,0.34083162917518744,0.6784260515603799,Ibk,1,no fs,19,19,No sampling,3.0,0.0,732.0,2.0,1.0,0.6,0.8,0.7487214456188203,0.7499999999999999
syncope,2.0,5.1433980786761095,0.34083162917518744,0.6784260515603799,Naive Bayes,NO K-Param,no fs,19,19,No sampling,1.0,17.0,715.0,4.0,0.05555555555555555,0.2,0.8579234972677595,0.07715699719754258,0.08695652173913045
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Random Forest,NO K-Param,pca,19,7,oversampling,0.0,1.0,731.0,5.0,0.0,0.0,0.783879781420765,-0.0022665457842158264,0.0
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Random Forest,NO K-Param,pca,19,7,undersampling,5.0,701.0,31.0,0.0,0.007082152974504249,1.0,0.8424863387978142,5.996746281533714E-4,0.014064697609001408
syncope,3.0,7.727368347240726,0.9033423667570009,0.6784260515603799,Random Forest,NO K-Param,pca,19,7,smote,0.0,0.0,732.0,5.0,NaN,0.0,0.7616120218579235,0.0,NaN
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,logistic,NO K-Param,pca,19,7,oversampling,4.0,186.0,546.0,1.0,0.021052631578947368,0.8,0.826775956284153,0.028177555265663318,0.041025641025641026
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,logistic,NO K-Param,pca,19,7,undersampling,5.0,698.0,34.0,0.0,0.007112375533428165,1.0,0.7461748633879781,6.604942828391973E-4,0.014124293785310734
syncope,3.0,7.727368347240726,0.9033423667570009,0.6784260515603799,Ibk,NO K-Param,pca,19,7,smote,0.0,0.0,732.0,5.0,NaN,0.0,0.8308743169398907,0.0,NaN
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Ibk,9,pca,19,7,oversampling,1.0,15.0,717.0,4.0,0.0625,0.2,0.8025956284153005,0.08578703401449526,0.09523809523809523
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Ibk,1,pca,19,7,undersampling,4.0,241.0,491.0,1.0,0.0163265306122449,0.8,0.7353825136612022,0.018954895489548946,0.03200000000000001
syncope,3.0,7.727368347240726,0.9033423667570009,0.6784260515603799,Ibk,3,pca,19,7,smote,0.0,2.0,730.0,5.0,0.0,0.0,0.6165300546448087,-0.0038918077446936875,0.0
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Naive Bayes,NO K-Param,pca,19,7,oversampling,1.0,46.0,686.0,4.0,0.02127659574468085,0.2,0.7788251366120219,0.026522956622813735,0.03846153846153846
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Naive Bayes,NO K-Param,pca,19,7,undersampling,2.0,630.0,102.0,3.0,0.0031645569620253164,0.4,0.32472677595628413,-0.0072805943659599946,0.006279434850863422
syncope,3.0,7.727368347240726,0.9033423667570009,0.6784260515603799,Naive Bayes,NO K-Param,pca,19,7,smote,1.0,10.0,722.0,4.0,0.09090909090909091,0.2,0.8039617486338798,0.11676082862523589,0.12500000000000003
syncope,3.0,7.727368347240726,0.4537205081669692,0.6784260515603799,Random Forest,NO K-Param,pca,19,7,No sampling,0.0,0.0,732.0,5.0,NaN,0.0,0.8269125683060109,0.0,NaN
syncope,3.0,7.727368347240726,0.4537205081669692,0.6784260515603799,logistic,NO K-Param,pca,19,7,No sampling,0.0,0.0,732.0,5.0,NaN,0.0,0.8311475409836065,0.0,NaN
syncope,3.0,7.727368347240726,0.4537205081669692,0.6784260515603799,Ibk,1,pca,19,7,No sampling,1.0,3.0,729.0,4.0,0.25,0.2,0.5122950819672131,0.217503412710455,0.22222222222222224
syncope,3.0,7.727368347240726,0.4537205081669692,0.6784260515603799,Naive Bayes,NO K-Param,pca,19,7,No sampling,1.0,7.0,725.0,4.0,0.125,0.2,0.7879781420765027,0.1467213977476006,0.15384615384615385
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Random Forest,NO K-Param,best first,19,3,oversampling,4.0,5.0,727.0,1.0,0.4444444444444444,0.8,0.8950819672131147,0.5676574110285514,0.5714285714285714
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Random Forest,NO K-Param,best first,19,3,undersampling,5.0,166.0,566.0,0.0,0.029239766081871343,1.0,0.892896174863388,0.04421805909282672,0.056818181818181816
syncope,3.0,7.727368347240726,0.9033423667570009,0.6784260515603799,Random Forest,NO K-Param,best first,19,3,smote,2.0,1.0,731.0,3.0,0.6666666666666666,0.4,0.9967213114754099,0.4974428912376405,0.5
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,logistic,NO K-Param,best first,19,3,oversampling,2.0,103.0,629.0,3.0,0.01904761904761905,0.4,0.8282786885245902,0.023719070232441856,0.03636363636363637
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,logistic,NO K-Param,best first,19,3,undersampling,2.0,91.0,641.0,3.0,0.021505376344086023,0.4,0.828551912568306,0.02830453321364457,0.040816326530612256
syncope,3.0,7.727368347240726,0.9033423667570009,0.6784260515603799,Ibk,NO K-Param,best first,19,3,smote,0.0,0.0,732.0,5.0,NaN,0.0,0.8282786885245902,0.0,NaN
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Ibk,9,best first,19,3,oversampling,3.0,36.0,696.0,2.0,0.07692307692307693,0.6,0.9096994535519126,0.12585055246894375,0.13636363636363635
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Ibk,1,best first,19,3,undersampling,5.0,191.0,541.0,0.0,0.025510204081632654,1.0,0.8622950819672132,0.03700992632219825,0.04975124378109453
syncope,3.0,7.727368347240726,0.9033423667570009,0.6784260515603799,Ibk,3,best first,19,3,smote,1.0,1.0,731.0,4.0,0.5,0.2,0.9707650273224043,0.2829344230395045,0.28571428571428575
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Naive Bayes,NO K-Param,best first,19,3,oversampling,1.0,46.0,686.0,4.0,0.02127659574468085,0.2,0.8275956284153005,0.026522956622813735,0.03846153846153846
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Naive Bayes,NO K-Param,best first,19,3,undersampling,1.0,42.0,690.0,4.0,0.023255813953488372,0.2,0.7293715846994535,0.0298746637669534,0.041666666666666664
syncope,3.0,7.727368347240726,0.9033423667570009,0.6784260515603799,Naive Bayes,NO K-Param,best first,19,3,smote,1.0,8.0,724.0,4.0,0.1111111111111111,0.2,0.8296448087431694,0.13531482205709697,0.14285714285714285
syncope,3.0,7.727368347240726,0.4537205081669692,0.6784260515603799,Random Forest,NO K-Param,best first,19,3,No sampling,3.0,1.0,731.0,2.0,0.75,0.6,0.9968579234972678,0.6646443197330522,0.6666666666666665
syncope,3.0,7.727368347240726,0.4537205081669692,0.6784260515603799,logistic,NO K-Param,best first,19,3,No sampling,0.0,0.0,732.0,5.0,NaN,0.0,0.8282786885245902,0.0,NaN
syncope,3.0,7.727368347240726,0.4537205081669692,0.6784260515603799,Ibk,3,best first,19,3,No sampling,1.0,1.0,731.0,4.0,0.5,0.2,0.9740437158469946,0.2829344230395045,0.28571428571428575
syncope,3.0,7.727368347240726,0.4537205081669692,0.6784260515603799,Naive Bayes,NO K-Param,best first,19,3,No sampling,1.0,7.0,725.0,4.0,0.125,0.2,0.825136612021858,0.1467213977476006,0.15384615384615385
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Random Forest,NO K-Param,no fs,19,19,oversampling,5.0,21.0,711.0,0.0,0.19230769230769232,1.0,1.0,0.3147828396865465,0.32258064516129037
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Random Forest,NO K-Param,no fs,19,19,undersampling,5.0,156.0,576.0,0.0,0.031055900621118012,1.0,0.9972677595628415,0.04770897525096885,0.060240963855421686
syncope,3.0,7.727368347240726,0.9033423667570009,0.6784260515603799,Random Forest,NO K-Param,no fs,19,19,smote,5.0,0.0,732.0,0.0,1.0,1.0,1.0,1.0,1.0
