Dataset,#Training Release,%Training(data on training/total data,%Defective on training,%Defective in testing,Classifier,IBK k-hyperParam[1-3-9-19],Feature Selection,EPV Before,EPV After,Balancing,TP,FP,TN,FN,Precision,Recall,AUC,Kappa,FMeasure
bookkeeper,6,66.35584677,50,14.30745814,Naive Bayes,NO K-Param,pca,19,9,undersampling,59,70,493,35,0.457364341,0.627659574,0.845206152,0.435747062,0.529147982
bookkeeper,6,66.35584677,30.62077839,14.30745814,Naive Bayes,NO K-Param,pca,19,9,smote,56,67,496,38,0.455284553,0.595744681,0.845820264,0.422453849,0.516129032
bookkeeper,6,66.35584677,18.07823775,14.30745814,Random Forest,NO K-Param,pca,19,9,No sampling,22,10,553,72,0.6875,0.234042553,0.784380787,0.298204934,0.349206349
bookkeeper,6,66.35584677,18.07823775,14.30745814,logistic,NO K-Param,pca,19,9,No sampling,16,5,558,78,0.761904762,0.170212766,0.843165413,0.238468306,0.27826087
bookkeeper,6,66.35584677,18.07823775,14.30745814,Ibk,19,pca,19,9,No sampling,38,23,540,56,0.62295082,0.404255319,0.848267261,0.425642104,0.490322581
bookkeeper,6,66.35584677,18.07823775,14.30745814,Naive Bayes,NO K-Param,pca,19,9,No sampling,40,53,510,54,0.430107527,0.425531915,0.846387136,0.332868327,0.427807487
bookkeeper,6,66.35584677,50,14.30745814,Random Forest,NO K-Param,best first,19,4,oversampling,86,17,546,8,0.834951456,0.914893617,0.970739957,0.85077,0.873096447
bookkeeper,6,66.35584677,50,14.30745814,Random Forest,NO K-Param,best first,19,4,undersampling,88,45,518,6,0.661654135,0.936170213,0.969681796,0.730076127,0.775330396
bookkeeper,6,66.35584677,30.62077839,14.30745814,Random Forest,NO K-Param,best first,19,4,smote,84,5,558,10,0.943820225,0.893617021,0.982568686,0.904781689,0.918032787
bookkeeper,6,66.35584677,50,14.30745814,logistic,NO K-Param,best first,19,4,oversampling,86,29,534,8,0.747826087,0.914893617,0.972591739,0.789883571,0.822966507
bookkeeper,6,66.35584677,50,14.30745814,logistic,NO K-Param,best first,19,4,undersampling,86,38,525,8,0.693548387,0.914893617,0.938466044,0.747969378,0.788990826
bookkeeper,6,66.35584677,30.62077839,14.30745814,logistic,NO K-Param,best first,19,4,smote,86,10,553,8,0.895833333,0.914893617,0.97223272,0.889250997,0.905263158
bookkeeper,6,66.35584677,50,14.30745814,Ibk,1,best first,19,4,oversampling,86,13,550,8,0.868686869,0.914893617,0.973186954,0.872473172,0.89119171
bookkeeper,6,66.35584677,50,14.30745814,Ibk,1,best first,19,4,undersampling,88,40,523,6,0.6875,0.936170213,0.949945202,0.751851548,0.792792793
bookkeeper,6,66.35584677,30.62077839,14.30745814,Ibk,1,best first,19,4,smote,84,7,556,10,0.923076923,0.893617021,0.977740826,0.893055143,0.908108108
bookkeeper,6,66.35584677,50,14.30745814,Naive Bayes,NO K-Param,best first,19,4,oversampling,87,43,520,7,0.669230769,0.925531915,0.952807906,0.732334919,0.776785714
bookkeeper,6,66.35584677,50,14.30745814,Naive Bayes,NO K-Param,best first,19,4,undersampling,86,44,519,8,0.661538462,0.914893617,0.946912437,0.721628316,0.767857143
bookkeeper,6,66.35584677,30.62077839,14.30745814,Naive Bayes,NO K-Param,best first,19,4,smote,47,19,544,47,0.712121212,0.5,0.954149503,0.532293554,0.5875
bookkeeper,6,66.35584677,18.07823775,14.30745814,Random Forest,NO K-Param,best first,19,4,No sampling,84,4,559,10,0.954545455,0.893617021,0.980093345,0.910725032,0.923076923
bookkeeper,6,66.35584677,18.07823775,14.30745814,logistic,NO K-Param,best first,19,4,No sampling,86,4,559,8,0.955555556,0.914893617,0.972459469,0.924168975,0.934782609
bookkeeper,6,66.35584677,18.07823775,14.30745814,Ibk,1,best first,19,4,No sampling,84,5,558,10,0.943820225,0.893617021,0.978449416,0.904781689,0.918032787
bookkeeper,6,66.35584677,18.07823775,14.30745814,Naive Bayes,NO K-Param,best first,19,4,No sampling,57,24,539,37,0.703703704,0.606382979,0.954130607,0.59821348,0.651428571
bookkeeper,6,66.35584677,50,14.30745814,Random Forest,NO K-Param,wrapper,19,4,oversampling,87,49,514,7,0.639705882,0.925531915,0.966242772,0.706934731,0.756521739
bookkeeper,6,66.35584677,50,14.30745814,Random Forest,NO K-Param,wrapper,19,4,undersampling,90,71,492,4,0.559006211,0.957446809,0.969096028,0.641028069,0.705882353
bookkeeper,6,66.35584677,30.62077839,14.30745814,Random Forest,NO K-Param,wrapper,19,4,smote,79,3,560,15,0.963414634,0.840425532,0.977986471,0.881994891,0.897727273
bookkeeper,6,66.35584677,50,14.30745814,logistic,NO K-Param,wrapper,19,4,oversampling,87,34,529,7,0.719008264,0.925531915,0.972563395,0.772696971,0.809302326
bookkeeper,6,66.35584677,50,14.30745814,logistic,NO K-Param,wrapper,19,4,undersampling,86,41,522,8,0.677165354,0.914893617,0.958127055,0.734646104,0.778280543
bookkeeper,6,66.35584677,30.62077839,14.30745814,logistic,NO K-Param,wrapper,19,4,smote,84,15,548,10,0.848484848,0.893617021,0.973281433,0.848182348,0.870466321
bookkeeper,6,66.35584677,50,14.30745814,Ibk,1,wrapper,19,4,oversampling,63,18,545,31,0.777777778,0.670212766,0.907127471,0.677253451,0.72
bookkeeper,6,66.35584677,50,14.30745814,Ibk,1,wrapper,19,4,undersampling,66,38,525,28,0.634615385,0.70212766,0.851422849,0.607704417,0.666666667
bookkeeper,6,66.35584677,30.62077839,14.30745814,Ibk,1,wrapper,19,4,smote,62,7,556,32,0.898550725,0.659574468,0.953346434,0.727759538,0.760736196
bookkeeper,6,66.35584677,50,14.30745814,Naive Bayes,NO K-Param,wrapper,19,4,oversampling,83,123,440,11,0.402912621,0.882978723,0.939561997,0.444106281,0.553333333
bookkeeper,6,66.35584677,50,14.30745814,Naive Bayes,NO K-Param,wrapper,19,4,undersampling,73,266,297,21,0.215339233,0.776595745,0.772816598,0.145821725,0.337182448
bookkeeper,6,66.35584677,30.62077839,14.30745814,Naive Bayes,NO K-Param,wrapper,19,4,smote,60,16,547,34,0.789473684,0.638297872,0.794669514,0.662737931,0.705882353
bookkeeper,6,66.35584677,18.07823775,14.30745814,Random Forest,NO K-Param,wrapper,19,4,No sampling,78,4,559,16,0.951219512,0.829787234,0.976285855,0.868883212,0.886363636
bookkeeper,6,66.35584677,18.07823775,14.30745814,logistic,NO K-Param,wrapper,19,4,No sampling,83,6,557,11,0.93258427,0.882978723,0.982304146,0.892085914,0.907103825
bookkeeper,6,66.35584677,18.07823775,14.30745814,Ibk,1,wrapper,19,4,No sampling,62,7,556,32,0.898550725,0.659574468,0.95420619,0.727759538,0.760736196
bookkeeper,6,66.35584677,18.07823775,14.30745814,Naive Bayes,NO K-Param,wrapper,19,4,No sampling,59,4,559,35,0.936507937,0.627659574,0.789142512,0.719369147,0.751592357
bookkeeper,6,66.35584677,50,14.30745814,Random Forest,NO K-Param,no fs,19,19,oversampling,88,14,549,6,0.862745098,0.936170213,0.98401421,0.880105113,0.897959184
bookkeeper,6,66.35584677,50,14.30745814,Random Forest,NO K-Param,no fs,19,19,undersampling,88,63,500,6,0.582781457,0.936170213,0.978062054,0.658062862,0.718367347
bookkeeper,6,66.35584677,30.62077839,14.30745814,Random Forest,NO K-Param,no fs,19,19,smote,85,4,559,9,0.95505618,0.904255319,0.988114584,0.917477464,0.928961749
bookkeeper,6,66.35584677,50,14.30745814,logistic,NO K-Param,no fs,19,19,oversampling,86,43,520,8,0.666666667,0.914893617,0.960904728,0.725934287,0.771300448
bookkeeper,6,66.35584677,50,14.30745814,logistic,NO K-Param,no fs,19,19,undersampling,87,216,347,7,0.287128713,0.925531915,0.939099051,0.281333235,0.438287154
bookkeeper,6,66.35584677,30.62077839,14.30745814,logistic,NO K-Param,no fs,19,19,smote,86,17,546,8,0.834951456,0.914893617,0.969521182,0.85077,0.873096447
bookkeeper,6,66.35584677,50,14.30745814,Ibk,9,no fs,19,19,oversampling,86,105,458,8,0.45026178,0.914893617,0.95646423,0.509432591,0.603508772
bookkeeper,6,66.35584677,50,14.30745814,Ibk,3,no fs,19,19,undersampling,85,69,494,9,0.551948052,0.904255319,0.93990212,0.617521495,0.685483871
bookkeeper,6,66.35584677,30.62077839,14.30745814,Ibk,3,no fs,19,19,smote,84,7,556,10,0.923076923,0.893617021,0.965657005,0.893055143,0.908108108
bookkeeper,6,66.35584677,50,14.30745814,Naive Bayes,NO K-Param,no fs,19,19,oversampling,24,11,552,70,0.685714286,0.255319149,0.943548997,0.319240659,0.372093023
bookkeeper,6,66.35584677,50,14.30745814,Naive Bayes,NO K-Param,no fs,19,19,undersampling,24,16,547,70,0.6,0.255319149,0.931899777,0.29826871,0.358208955
bookkeeper,6,66.35584677,30.62077839,14.30745814,Naive Bayes,NO K-Param,no fs,19,19,smote,20,7,556,74,0.740740741,0.212765957,0.949321643,0.284919579,0.330578512
bookkeeper,6,66.35584677,18.07823775,14.30745814,Random Forest,NO K-Param,no fs,19,19,No sampling,85,4,559,9,0.95505618,0.904255319,0.986584029,0.917477464,0.928961749
bookkeeper,6,66.35584677,18.07823775,14.30745814,logistic,NO K-Param,no fs,19,19,No sampling,86,5,558,8,0.945054945,0.914893617,0.963757983,0.918218639,0.92972973
bookkeeper,6,66.35584677,18.07823775,14.30745814,Ibk,3,no fs,19,19,No sampling,84,5,558,10,0.943820225,0.893617021,0.965713692,0.904781689,0.918032787
bookkeeper,6,66.35584677,18.07823775,14.30745814,Naive Bayes,NO K-Param,no fs,19,19,No sampling,15,7,556,79,0.681818182,0.159574468,0.947668267,0.216077474,0.25862069
bookkeeper,7,82.91330645,50,13.88478582,Random Forest,NO K-Param,pca,19,9,oversampling,38,36,547,56,0.513513514,0.404255319,0.697456297,0.376061869,0.452380952
bookkeeper,7,82.91330645,50,13.88478582,Random Forest,NO K-Param,pca,19,9,undersampling,57,64,519,37,0.47107438,0.606382979,0.85337214,0.443215778,0.530232558
bookkeeper,7,82.91330645,29.53367876,13.88478582,Random Forest,NO K-Param,pca,19,9,smote,33,27,556,61,0.55,0.35106383,0.817451918,0.359246273,0.428571429
bookkeeper,7,82.91330645,50,13.88478582,logistic,NO K-Param,pca,19,9,oversampling,63,102,481,31,0.381818182,0.670212766,0.852386774,0.376114687,0.486486486
bookkeeper,7,82.91330645,50,13.88478582,logistic,NO K-Param,pca,19,9,undersampling,68,111,472,26,0.379888268,0.723404255,0.851675121,0.386454895,0.498168498
bookkeeper,7,82.91330645,29.53367876,13.88478582,logistic,NO K-Param,pca,19,9,smote,30,37,546,64,0.447761194,0.319148936,0.848883252,0.290702379,0.372670807
bookkeeper,7,82.91330645,50,13.88478582,Ibk,19,pca,19,9,oversampling,68,118,465,26,0.365591398,0.723404255,0.845115142,0.36938522,0.485714286
bookkeeper,7,82.91330645,50,13.88478582,Ibk,19,pca,19,9,undersampling,74,127,456,20,0.368159204,0.787234043,0.862523266,0.38540824,0.501694915
bookkeeper,7,82.91330645,29.53367876,13.88478582,Ibk,19,pca,19,9,smote,47,54,529,47,0.465346535,0.5,0.826137732,0.395038354,0.482051282
bookkeeper,7,82.91330645,50,13.88478582,Naive Bayes,NO K-Param,pca,19,9,oversampling,58,82,501,36,0.414285714,0.617021277,0.858517937,0.39525201,0.495726496
bookkeeper,7,82.91330645,50,13.88478582,Naive Bayes,NO K-Param,pca,19,9,undersampling,62,88,495,32,0.413333333,0.659574468,0.850899602,0.406955354,0.508196721
bookkeeper,7,82.91330645,29.53367876,13.88478582,Naive Bayes,NO K-Param,pca,19,9,smote,55,70,513,39,0.44,0.585106383,0.855835553,0.408534582,0.502283105
bookkeeper,7,82.91330645,17.32522796,13.88478582,Random Forest,NO K-Param,pca,19,9,No sampling,29,21,562,65,0.58,0.308510638,0.857906646,0.339047316,0.402777778
bookkeeper,7,82.91330645,17.32522796,13.88478582,logistic,NO K-Param,pca,19,9,No sampling,20,15,568,74,0.571428571,0.212765957,0.847587679,0.253860538,0.310077519
bookkeeper,7,82.91330645,17.32522796,13.88478582,Ibk,19,pca,19,9,No sampling,24,17,566,70,0.585365854,0.255319149,0.85641035,0.296198932,0.355555556
bookkeeper,7,82.91330645,17.32522796,13.88478582,Naive Bayes,NO K-Param,pca,19,9,No sampling,42,57,526,52,0.424242424,0.446808511,0.849083975,0.341422056,0.435233161
bookkeeper,7,82.91330645,50,13.88478582,Random Forest,NO K-Param,best first,19,4,oversampling,91,15,568,3,0.858490566,0.968085106,0.987865406,0.894467923,0.91
bookkeeper,7,82.91330645,50,13.88478582,Random Forest,NO K-Param,best first,19,4,undersampling,90,43,540,4,0.676691729,0.957446809,0.976469837,0.752718088,0.792951542
bookkeeper,7,82.91330645,29.53367876,13.88478582,Random Forest,NO K-Param,best first,19,4,smote,88,5,578,6,0.946236559,0.936170213,0.992409036,0.931750905,0.941176471
bookkeeper,7,82.91330645,50,13.88478582,logistic,NO K-Param,best first,19,4,oversampling,91,25,558,3,0.784482759,0.968085106,0.990301449,0.842508433,0.866666667
bookkeeper,7,82.91330645,50,13.88478582,logistic,NO K-Param,best first,19,4,undersampling,90,29,554,4,0.756302521,0.957446809,0.98685267,0.816620017,0.845070423
bookkeeper,7,82.91330645,29.53367876,13.88478582,logistic,NO K-Param,best first,19,4,smote,87,9,574,7,0.90625,0.925531915,0.991104339,0.902045541,0.915789474
bookkeeper,7,82.91330645,50,13.88478582,Ibk,1,best first,19,4,oversampling,91,15,568,3,0.858490566,0.968085106,0.986414729,0.894467923,0.91
bookkeeper,7,82.91330645,50,13.88478582,Ibk,1,best first,19,4,undersampling,90,42,541,4,0.681818182,0.957446809,0.971807598,0.757056153,0.796460177
bookkeeper,7,82.91330645,29.53367876,13.88478582,Ibk,1,best first,19,4,smote,91,22,561,3,0.805309735,0.968085106,0.986807051,0.857647504,0.879227053
bookkeeper,7,82.91330645,50,13.88478582,Naive Bayes,NO K-Param,best first,19,4,oversampling,89,45,538,5,0.664179104,0.946808511,0.974234517,0.737930073,0.780701754
bookkeeper,7,82.91330645,50,13.88478582,Naive Bayes,NO K-Param,best first,19,4,undersampling,87,43,540,7,0.669230769,0.925531915,0.959463158,0.733900384,0.776785714
bookkeeper,7,82.91330645,29.53367876,13.88478582,Naive Bayes,NO K-Param,best first,19,4,smote,45,18,565,49,0.714285714,0.478723404,0.964371738,0.51973106,0.573248408
bookkeeper,7,82.91330645,17.32522796,13.88478582,Random Forest,NO K-Param,best first,19,4,No sampling,88,5,578,6,0.946236559,0.936170213,0.994060436,0.931750905,0.941176471
bookkeeper,7,82.91330645,17.32522796,13.88478582,logistic,NO K-Param,best first,19,4,No sampling,85,7,576,9,0.923913043,0.904255319,0.971159812,0.900281701,0.913978495
bookkeeper,7,82.91330645,17.32522796,13.88478582,Ibk,1,best first,19,4,No sampling,89,8,575,5,0.917525773,0.946808511,0.990930988,0.920762395,0.931937173
bookkeeper,7,82.91330645,17.32522796,13.88478582,Naive Bayes,NO K-Param,best first,19,4,No sampling,66,24,559,28,0.733333333,0.70212766,0.965694683,0.672971165,0.717391304
bookkeeper,7,82.91330645,50,13.88478582,Random Forest,NO K-Param,wrapper,19,4,oversampling,90,16,567,4,0.849056604,0.957446809,0.985365498,0.882742137,0.9
bookkeeper,7,82.91330645,50,13.88478582,Random Forest,NO K-Param,wrapper,19,4,undersampling,90,50,533,4,0.642857143,0.957446809,0.977163242,0.72325092,0.769230769
bookkeeper,7,82.91330645,29.53367876,13.88478582,Random Forest,NO K-Param,wrapper,19,4,smote,88,9,574,6,0.907216495,0.936170213,0.993795847,0.908571994,0.921465969
bookkeeper,7,82.91330645,50,13.88478582,logistic,NO K-Param,wrapper,19,4,oversampling,91,16,567,3,0.85046729,0.968085106,0.991186453,0.889074775,0.905472637
bookkeeper,7,82.91330645,50,13.88478582,logistic,NO K-Param,wrapper,19,4,undersampling,91,32,551,3,0.739837398,0.968085106,0.975566585,0.808579392,0.838709677
bookkeeper,7,82.91330645,29.53367876,13.88478582,logistic,NO K-Param,wrapper,19,4,smote,89,10,573,5,0.898989899,0.946808511,0.991378052,0.909370008,0.922279793
bookkeeper,7,82.91330645,50,13.88478582,Ibk,1,wrapper,19,4,oversampling,90,24,559,4,0.789473684,0.957446809,0.978221598,0.841218254,0.865384615
bookkeeper,7,82.91330645,50,13.88478582,Ibk,1,wrapper,19,4,undersampling,89,49,534,5,0.644927536,0.946808511,0.954207876,0.721186699,0.767241379
bookkeeper,7,82.91330645,29.53367876,13.88478582,Ibk,1,wrapper,19,4,smote,88,21,562,6,0.80733945,0.936170213,0.98527426,0.843687735,0.866995074
bookkeeper,7,82.91330645,50,13.88478582,Naive Bayes,NO K-Param,wrapper,19,4,oversampling,89,38,545,5,0.700787402,0.946808511,0.971342287,0.768484424,0.805429864
bookkeeper,7,82.91330645,50,13.88478582,Naive Bayes,NO K-Param,wrapper,19,4,undersampling,75,44,539,19,0.630252101,0.79787234,0.840398161,0.649910941,0.704225352
bookkeeper,7,82.91330645,29.53367876,13.88478582,Naive Bayes,NO K-Param,wrapper,19,4,smote,21,3,580,73,0.875,0.223404255,0.846474581,0.317377345,0.355932203
bookkeeper,7,82.91330645,17.32522796,13.88478582,Random Forest,NO K-Param,wrapper,19,4,No sampling,86,5,578,8,0.945054945,0.914893617,0.988850772,0.918612501,0.92972973
bookkeeper,7,82.91330645,17.32522796,13.88478582,logistic,NO K-Param,wrapper,19,4,No sampling,89,8,575,5,0.917525773,0.946808511,0.991578774,0.920762395,0.931937173
bookkeeper,7,82.91330645,17.32522796,13.88478582,Ibk,1,wrapper,19,4,No sampling,87,21,562,7,0.805555556,0.925531915,0.984644721,0.83721769,0.861386139
bookkeeper,7,82.91330645,17.32522796,13.88478582,Naive Bayes,NO K-Param,wrapper,19,4,No sampling,66,4,579,28,0.942857143,0.70212766,0.844777563,0.778640618,0.804878049
bookkeeper,7,82.91330645,50,13.88478582,Random Forest,NO K-Param,no fs,19,19,oversampling,90,16,567,4,0.849056604,0.957446809,0.993467392,0.882742137,0.9
bookkeeper,7,82.91330645,50,13.88478582,Random Forest,NO K-Param,no fs,19,19,undersampling,91,56,527,3,0.619047619,0.968085106,0.990602533,0.705263391,0.755186722
bookkeeper,7,82.91330645,29.53367876,13.88478582,Random Forest,NO K-Param,no fs,19,19,smote,89,4,579,5,0.956989247,0.946808511,0.997335864,0.944159831,0.951871658
bookkeeper,7,82.91330645,50,13.88478582,logistic,NO K-Param,no fs,19,19,oversampling,89,19,564,5,0.824074074,0.946808511,0.969353308,0.860472306,0.881188119
bookkeeper,7,82.91330645,50,13.88478582,logistic,NO K-Param,no fs,19,19,undersampling,83,315,268,11,0.208542714,0.882978723,0.692520346,0.145427089,0.337398374
bookkeeper,7,82.91330645,29.53367876,13.88478582,logistic,NO K-Param,no fs,19,19,smote,88,13,570,6,0.871287129,0.936170213,0.980739754,0.886195334,0.902564103
bookkeeper,7,82.91330645,50,13.88478582,Ibk,9,no fs,19,19,oversampling,87,77,506,7,0.530487805,0.925531915,0.972820335,0.604627557,0.674418605
bookkeeper,7,82.91330645,50,13.88478582,Ibk,3,no fs,19,19,undersampling,88,90,493,6,0.494382022,0.936170213,0.954545455,0.568675338,0.647058824
bookkeeper,7,82.91330645,29.53367876,13.88478582,Ibk,3,no fs,19,19,smote,85,12,571,9,0.87628866,0.904255319,0.982664866,0.872000792,0.890052356
bookkeeper,7,82.91330645,50,13.88478582,Naive Bayes,NO K-Param,no fs,19,19,oversampling,21,17,566,73,0.552631579,0.223404255,0.931152148,0.258939431,0.318181818
bookkeeper,7,82.91330645,50,13.88478582,Naive Bayes,NO K-Param,no fs,19,19,undersampling,17,12,571,77,0.586206897,0.180851064,0.91047772,0.225728935,0.276422764
bookkeeper,7,82.91330645,29.53367876,13.88478582,Naive Bayes,NO K-Param,no fs,19,19,smote,23,15,568,71,0.605263158,0.244680851,0.941279515,0.291875456,0.348484848
bookkeeper,7,82.91330645,17.32522796,13.88478582,Random Forest,NO K-Param,no fs,19,19,No sampling,86,4,579,8,0.955555556,0.914893617,0.996788438,0.924531807,0.934782609
bookkeeper,7,82.91330645,17.32522796,13.88478582,logistic,NO K-Param,no fs,19,19,No sampling,87,9,574,7,0.90625,0.925531915,0.97970877,0.902045541,0.915789474
bookkeeper,7,82.91330645,17.32522796,13.88478582,Ibk,3,no fs,19,19,No sampling,82,12,571,12,0.872340426,0.872340426,0.983011569,0.851757235,0.872340426
bookkeeper,7,82.91330645,17.32522796,13.88478582,Naive Bayes,NO K-Param,no fs,19,19,No sampling,23,12,571,71,0.657142857,0.244680851,0.940814204,0.304162074,0.356589147
