Dataset,#Training Release,%Training(data on training/total data,%Defective on training,%Defective in testing,Classifier,IBK k-hyperParam[1-3-9-19],Feature Selection,EPV Before,EPV After,Balancing,TP,FP,TN,FN,Precision,Recall,AUC,Kappa,FMeasure
syncope,1.0,2.5699460065914033,50.0,0.6811989100817438,Naive Bayes,NO K-Param,best first,19,2,undersampling,2.0,69.0,660.0,3.0,0.028169014084507043,0.4,0.6477366255144033,0.04041834622507936,0.05263157894736842
syncope,1.0,2.5699460065914033,0.5442176870748299,0.6811989100817438,Naive Bayes,NO K-Param,best first,19,2,smote,0.0,0.0,729.0,5.0,NaN,0.0,0.6576131687242799,0.0,NaN
syncope,1.0,2.5699460065914033,0.2728512960436562,0.6811989100817438,Random Forest,NO K-Param,best first,19,2,No sampling,0.0,0.0,729.0,5.0,NaN,0.0,0.5,0.0,NaN
syncope,1.0,2.5699460065914033,0.2728512960436562,0.6811989100817438,logistic,NO K-Param,best first,19,2,No sampling,0.0,0.0,729.0,5.0,NaN,0.0,0.646639231824417,0.0,NaN
syncope,1.0,2.5699460065914033,0.2728512960436562,0.6811989100817438,Ibk,1,best first,19,2,No sampling,0.0,0.0,729.0,5.0,NaN,0.0,0.646639231824417,0.0,NaN
syncope,1.0,2.5699460065914033,0.2728512960436562,0.6811989100817438,Naive Bayes,NO K-Param,best first,19,2,No sampling,0.0,0.0,729.0,5.0,NaN,0.0,0.6699588477366255,0.0,NaN
syncope,1.0,2.5699460065914033,50.0,0.6811989100817438,Random Forest,NO K-Param,no fs,19,19,oversampling,0.0,0.0,729.0,5.0,NaN,0.0,0.6187928669410151,0.0,NaN
syncope,1.0,2.5699460065914033,50.0,0.6811989100817438,Random Forest,NO K-Param,no fs,19,19,undersampling,0.0,0.0,729.0,5.0,NaN,0.0,0.8182441700960219,0.0,NaN
syncope,1.0,2.5699460065914033,0.5442176870748299,0.6811989100817438,Random Forest,NO K-Param,no fs,19,19,smote,0.0,0.0,729.0,5.0,NaN,0.0,0.7071330589849109,0.0,NaN
syncope,1.0,2.5699460065914033,50.0,0.6811989100817438,logistic,NO K-Param,no fs,19,19,oversampling,1.0,0.0,729.0,4.0,1.0,0.2,0.5700960219478738,0.331816112881205,0.33333333333333337
syncope,1.0,2.5699460065914033,50.0,0.6811989100817438,logistic,NO K-Param,no fs,19,19,undersampling,0.0,20.0,709.0,5.0,0.0,0.0,0.8304526748971194,-0.011019283746555267,0.0
syncope,1.0,2.5699460065914033,0.5442176870748299,0.6811989100817438,Ibk,NO K-Param,no fs,19,19,smote,0.0,5.0,724.0,5.0,0.0,0.0,0.52400548696845,-0.006858710562411463,0.0
syncope,1.0,2.5699460065914033,50.0,0.6811989100817438,Ibk,9,no fs,19,19,oversampling,1.0,0.0,729.0,4.0,1.0,0.2,0.5510288065843622,0.331816112881205,0.33333333333333337
syncope,1.0,2.5699460065914033,50.0,0.6811989100817438,Ibk,1,no fs,19,19,undersampling,0.0,0.0,729.0,5.0,NaN,0.0,0.5,0.0,NaN
syncope,1.0,2.5699460065914033,0.5442176870748299,0.6811989100817438,Ibk,1,no fs,19,19,smote,1.0,0.0,729.0,4.0,1.0,0.2,0.6,0.331816112881205,0.33333333333333337
syncope,1.0,2.5699460065914033,50.0,0.6811989100817438,Naive Bayes,NO K-Param,no fs,19,19,oversampling,0.0,0.0,729.0,5.0,NaN,0.0,0.8481481481481481,0.0,NaN
syncope,1.0,2.5699460065914033,50.0,0.6811989100817438,Naive Bayes,NO K-Param,no fs,19,19,undersampling,2.0,75.0,654.0,3.0,0.025974025974025976,0.4,0.8229080932784637,0.03645359991921598,0.04878048780487805
syncope,1.0,2.5699460065914033,0.5442176870748299,0.6811989100817438,Naive Bayes,NO K-Param,no fs,19,19,smote,0.0,0.0,729.0,5.0,NaN,0.0,0.8742112482853224,0.0,NaN
syncope,1.0,2.5699460065914033,0.2728512960436562,0.6811989100817438,Random Forest,NO K-Param,no fs,19,19,No sampling,0.0,0.0,729.0,5.0,NaN,0.0,0.7913580246913581,0.0,NaN
syncope,1.0,2.5699460065914033,0.2728512960436562,0.6811989100817438,logistic,NO K-Param,no fs,19,19,No sampling,0.0,6.0,723.0,5.0,0.0,0.0,0.5207133058984911,-0.0074868979286308295,0.0
syncope,1.0,2.5699460065914033,0.2728512960436562,0.6811989100817438,Ibk,1,no fs,19,19,No sampling,1.0,0.0,729.0,4.0,1.0,0.2,0.6,0.331816112881205,0.33333333333333337
syncope,1.0,2.5699460065914033,0.2728512960436562,0.6811989100817438,Naive Bayes,NO K-Param,no fs,19,19,No sampling,0.0,0.0,729.0,5.0,NaN,0.0,0.8518518518518519,0.0,NaN
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Random Forest,NO K-Param,pca,19,7,oversampling,0.0,0.0,732.0,5.0,NaN,0.0,0.37308743169398906,0.0,NaN
